"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein592",NA,-0.711216253477068,NA,-1.49999016421106,-1.15721788951098,NA,-0.923447826366523,NA,-1.29314343139308,NA,NA,NA,-1.78163022805811,NA,NA,NA,-1.63193898201159,NA,-1.11655065443856,NA,-1.0384791493326,NA,-1.2215746848609,-0.793594665602479,NA,-0.509042221963411
"Protein593",NA,0.993713334471451,NA,0.748996773569777,0.0485643518815628,-1.05774916155714,1.23042523804438,-0.900631032840874,0.821113004362299,-0.486973244442857,0.971717623192172,NA,0.800834136438128,-1.32637353720068,0.344495379255363,NA,1.02044769317948,-1.02924861607654,1.07098084550301,-0.483686226473442,0.110992998602783,-0.811790886421479,0.881499289603379,1.01734000320195,-1.39470264916682,1.0005113371592
"Protein594",NA,-3.69490136761176,NA,-2.50790579356525,-3.04103518315082,NA,-1.80160470827886,NA,-2.02456786861199,NA,-2.39653739825378,NA,-3.1986656016999,NA,-1.47128459283149,NA,-1.69358430933192,NA,NA,NA,-2.1705543886972,NA,-2.5262584285209,-2.58953716150617,NA,-2.05767037542541
"Protein595",NA,-3.30913757991639,NA,-1.79260105560862,-3.86484884854007,NA,-2.32093891663182,-3.76398470727031,-2.32015140089492,-3.99628184449227,-5.4086194614073,NA,-2.31353861715538,NA,-2.36236786150721,NA,-1.9190673308578,NA,NA,-3.87817774655632,-1.08556384049918,-3.84599602934305,-1.86837167293157,-2.42631147775738,NA,-2.37111447135353
"Protein596",0.186600249227183,NA,NA,NA,NA,2.85304714300863,NA,NA,-1.9874845872555,2.59053573615327,NA,NA,NA,NA,-0.781895473709522,0.709288836148666,3.27854143069472,NA,NA,-2.85211810050286,NA,NA,2.7495758044943,NA,-1.20930544853733,NA
"Protein597",NA,-2.87230557829639,NA,-4.96283503975106,-4.07151671621371,NA,NA,NA,-3.17426016704405,NA,-2.31160962134002,NA,NA,NA,NA,NA,-2.93789230565956,NA,NA,NA,NA,NA,NA,NA,NA,-2.96020627008528
"Protein598",NA,NA,NA,NA,-2.06480822808987,NA,-1.59339742134619,NA,NA,NA,NA,-3.37238872408614,NA,-2.38791338043574,-2.93251904057041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein599",-1.61155570931057,0.323730132872157,NA,0.281668538425277,-0.792453596713361,-1.33479592915981,-0.312398212309198,NA,-0.646269736226902,-1.88167242802317,-1.15866764324684,NA,-0.681627299352179,NA,NA,NA,-0.249565651990487,NA,-1.047833930495,NA,0.194060264537619,-1.64050990424216,-0.4295079924897,0.263666816828496,-1.9796341249377,0.209796496272497
"Protein600",-0.989306680212296,0.979196300636897,NA,0.456404649663928,0.14071460208984,-3.96740878687356,0.730479380480759,NA,-0.0745658523196253,-0.274804187770851,0.402443125928178,NA,0.566864449405411,-4.11063614735147,0.348761781614623,NA,0.463995557538393,0.584839308767053,1.3069944810074,-0.522142434521708,0.0567848192189624,NA,0.837694410217657,0.725233407554647,-4.31875219135339,0.759796357385853
"Protein601",NA,-2.47047804286222,NA,NA,-3.89587511052361,NA,-2.48077057057831,NA,NA,-3.84423966270076,-2.20287170822225,NA,NA,NA,-2.12535011760116,NA,NA,NA,NA,NA,-1.95814869960266,NA,-2.5997072046258,-2.2605393254321,NA,-2.89212520572665
"Protein602",-1.92073518004459,-3.27850932418048,-0.532944570610075,-1.82483824500949,-2.57362353717528,-0.452842570325144,-2.45504898100351,0.0166195298657899,-2.06006307481489,-1.18909349534158,-2.32004714559974,-2.35829048853123,-5.46706203909519,-1.38639091277377,-2.58313413820835,-1.92988908817634,-2.04246415086135,-0.990499239482475,-4.38986098612121,-0.447704850647633,-1.02556807580424,-0.620429623431459,-2.36302463544267,NA,-0.903597010096657,-1.8147007599968
"Protein603",NA,0.378061244247321,NA,0.200681114615815,-0.0925594541213695,-1.24049431305937,0.453987118562955,-1.60106174384604,-0.827959424951671,NA,NA,NA,NA,NA,-0.150921894307912,NA,-0.185039871966649,NA,-0.510053440409151,-1.03464721579875,-0.0458537419031151,NA,-0.079101136658859,0.0156382930058179,-1.52415633778218,-0.133499383648489
"Protein604",NA,1.04723433654014,NA,0.79098654198884,0.694544022785028,NA,0.45875302720955,NA,0.803775854432107,NA,0.664549583758548,NA,0.401395026360049,NA,0.804292585879141,NA,0.833057924362864,NA,0.359741408054266,NA,0.944878657393499,NA,0.937106460270297,0.886830132387697,-0.381030159201273,1.37758651280585
"Protein605",NA,-0.873318693702835,NA,NA,NA,NA,-0.912054217149343,NA,NA,-2.28684909145104,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.44412118235522,NA,-3.20440247589134,NA,-4.22342388567827,NA,NA
"Protein606",-2.99399751205103,-2.72289060745526,-0.876597047918199,NA,-2.24770907632183,-2.39277693278748,-1.91222114736096,-2.18311196966241,-3.1675663380961,-2.31290312609026,NA,-1.81238827217981,-3.47219724780611,-1.85076767570009,-2.30657668226294,-3.34826216805785,-2.0631088871265,-1.89584325299994,-5.01986035885192,-1.8344653052859,-3.34794917288206,-2.08913670243182,-2.83064964165754,-2.59404310459048,-1.70768630043437,-3.58398849400345
"Protein607",-0.555224805204155,-0.850897176361777,-1.38681012230134,-0.319472559394036,-0.959596942579427,-1.11258942845017,-0.307421760687646,-0.190231940644804,-0.415341714681283,0.0318483608204687,0.165341324674751,-0.337793973404981,-0.878314877944383,-0.338618530807267,-0.423275657399853,-1.76386788691361,-0.22381589953865,-0.0596123022328179,-0.147031021877118,-0.101055705006271,-0.246924244775323,0.146709840556365,-0.515071895261574,-0.595832423788469,-0.489739603265486,-0.226650751541531
"Protein608",NA,-0.615548917866658,NA,-2.71209136016403,-1.63998878435862,NA,-1.80075876271746,NA,-1.86387890452028,NA,-1.6606987704822,NA,NA,NA,-2.35820452962432,NA,-0.863760898883424,NA,NA,NA,-2.63960191625869,NA,-1.94706493501679,-1.8078273626992,NA,-3.683267901942
"Protein609",NA,NA,NA,-1.87567303650653,-5.05044427285299,NA,NA,NA,NA,NA,-1.52518090497237,NA,-1.90013238691829,NA,-1.31161205014747,NA,NA,NA,NA,NA,NA,-3.4182322147075,-1.44837211296306,-1.87953929305957,-3.44232468658813,-1.19242029135609
"Protein610",NA,-0.780039625800979,-0.27968376764201,-0.34188641817846,-0.512100687148212,-1.73742784327533,-0.679473451699899,-0.862118520933574,NA,-1.44827557020826,-0.494035738362777,-0.571810191397326,0.326803354928121,-0.454024023076223,-0.359954711506958,-1.03093440619699,-0.454048336778214,-0.215142836435778,0.868770742604048,-0.768651418456962,-0.151183220248198,-0.086698315195985,-0.0697551662647253,0.23312121789052,-2.69698740138737,-0.151834302132672
"Protein611",NA,1.32185840318257,NA,1.34963647501521,NA,0.668710276363218,-2.62118536441878,-1.88175786729744,1.63427544652436,0.378731324490882,NA,0.884096511761658,1.81994280025308,NA,NA,NA,1.3332619536032,NA,1.57832757716468,-3.36001775167947,2.25975360970107,NA,0.893718906969092,1.51133068772241,-6.1506992901816,1.17801436710181
"Protein612",NA,1.06365788868178,NA,1.22106438286252,0.996008938062118,NA,0.871585146656672,NA,1.00385563409777,NA,0.558173919741492,-1.48423393849514,0.854579446928401,NA,0.647942303820493,NA,0.79199055957088,NA,1.50134717415752,NA,1.07957482752024,NA,0.90722509304921,0.742090647687302,NA,1.0314420049965
"Protein613",NA,-1.35468234871557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.24433498071844,NA,NA,NA,NA,-1.88971784143077,-1.45032937805049,NA,-5.43930213558385,NA,NA,NA
"Protein614",NA,-0.546885815484345,NA,NA,NA,NA,NA,NA,-1.23918436033845,NA,NA,NA,NA,NA,NA,NA,-0.788316303589784,NA,NA,NA,NA,NA,-1.44347818809708,-2.18768409687474,NA,NA
"Protein615",-1.79827082632938,-0.875668575279348,NA,NA,-1.53649924870234,-1.75065726997688,-1.18296682644271,-1.47417189412096,-1.10974362296541,-0.500489636873038,-0.648264819907411,-1.57484320771803,-2.17517865882366,-1.71685874120329,-1.13093874460552,-2.25915371628458,-1.33825298310872,-0.26027930531696,-0.795759507096214,-1.18776211926929,-1.21625029885395,-0.681037166061152,-0.618618307682621,-1.29685223881314,-2.20569191781721,-1.27193703471821
"Protein616",-3.0882869479663,-1.92385361086625,NA,-2.09827660969712,NA,NA,NA,NA,NA,NA,NA,-2.68081261422124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein617",-3.0882869479663,-1.92385361086625,NA,-2.09827660969712,NA,NA,NA,NA,NA,NA,NA,-2.68081261422124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein618",NA,NA,NA,NA,NA,NA,-2.21023406778873,NA,-2.48375172495826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11518219258454
"Protein619",NA,NA,NA,NA,NA,NA,-2.21023406778873,NA,-2.48375172495826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11518219258454
"Protein620",NA,NA,NA,NA,NA,NA,-2.21023406778873,NA,-2.48375172495826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11518219258454
"Protein621",-3.0882869479663,-1.92385361086625,NA,-2.09827660969712,NA,NA,NA,NA,NA,NA,NA,-2.68081261422124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein622",3.49467446968153,1.26730944654141,2.75431899269624,1.28981750333797,2.11108700637835,1.73721364417824,2.00777266560873,2.72124397047572,1.98354156717898,2.84997531111698,1.16780293209976,4.37850317495089,NA,4.07612368375649,1.43844123119729,3.42398339016636,1.17413280021701,2.69004005170494,-0.0378671618740727,3.13891557536132,2.01752492244339,3.9594984649439,1.20188061865157,0.959972788882486,2.90879482470451,2.41131238085058
"Protein623",0.740696458835866,-0.155257302518478,0.599852345060082,-0.242845304545991,-1.1594112610553,0.672802816370334,0.213520846033777,0.181197620061234,-0.171899788759336,0.279841812295638,0.0914679017784383,1.42196660966539,NA,0.552281905247991,-0.0919079444333732,0.393749785620525,-0.134050159303298,1.26431302423929,NA,0.442304918000277,0.193801573326407,0.807546065174614,-0.246385902288448,-0.383174497002933,0.507719024537121,-0.335288130180425
"Protein624",NA,-0.397414463092119,NA,-0.488643703516441,-0.939455069159781,-1.82920497139838,-0.0668865314075617,-2.89236718577589,-0.036310915776042,NA,-0.693924205953973,NA,-1.29349968656085,-1.98802507573717,-0.473933152238398,NA,-0.368463683581485,-1.76333235114503,-0.478605228491563,NA,-0.710943771943871,NA,-0.570105052701798,-0.00731497280196081,-1.88888142410468,-0.507811235863326
"Protein625",NA,-0.874893403108306,-2.08241949784777,-1.30585076588753,-0.963057865102112,NA,-0.694309993602486,NA,-1.01051289113367,NA,-0.698118246147786,NA,NA,NA,-0.917937518046013,NA,-1.19706302241269,NA,-1.65417206130613,NA,-0.869168710607383,NA,-1.29222441970564,-1.8733134515225,NA,-0.224129225767069
"Protein626",NA,-2.85185098524938,NA,NA,NA,-0.686853861533244,NA,NA,NA,NA,NA,NA,NA,NA,-2.27525799220098,NA,-2.26583715004853,NA,NA,NA,NA,NA,NA,NA,NA,-2.5750825992165
"Protein627",-0.558301948793336,-1.94224111115168,NA,NA,NA,NA,NA,NA,NA,NA,-1.3465430601676,NA,NA,NA,-2.01803827529774,NA,NA,-1.78962238926111,NA,NA,-1.62605787806655,NA,NA,-0.580248083605964,-0.496285215116623,-1.11067490752599
"Protein628",NA,-2.84181221601299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52017903690992,NA,NA,NA,-1.59010316951332,NA,NA,NA,NA,NA,NA,-1.84575623740458
"Protein629",-0.993509630047644,-0.747818380786208,-0.358588546581288,-0.483717743797345,-0.815923635372346,-1.21713583801777,-0.224654057209602,-0.745453795040572,-0.713306582653649,-0.324849030865842,-0.772133062664008,-0.704815598527008,-1.10046646470787,-0.559752741629442,-0.688483396803091,-1.66904820553186,-0.457862337298813,-0.385864173037183,-0.588451378771857,-0.746067454291094,-0.421861979137521,-0.0092882555235354,-0.150770920552588,-0.682899747849859,-0.525957118461482,-0.271343396563751
"Protein630",NA,NA,NA,NA,NA,0.845784280934595,NA,NA,0.906565868195287,NA,NA,NA,NA,NA,NA,NA,1.35142952177951,NA,0.631902962232253,NA,NA,NA,NA,1.47943925041541,NA,1.47511092224127
"Protein631",-1.09072547319355,-0.536525513651169,-1.33308091927748,-0.563304180533098,-0.626124795456661,NA,-0.414292529880921,NA,-0.769002791008845,-2.94468316222011,-0.736312035553021,NA,-1.37105797802072,-2.10855367247603,-1.52435748938974,NA,-0.509484916301367,-0.91733434977632,-1.59580652911808,-1.61444624449775,-0.0951338709051202,-2.2509959142036,-1.14263850224652,-1.21120300721861,NA,-0.855328230834072
"Protein632",NA,-0.423158740744404,NA,NA,NA,NA,-1.11815832491025,NA,-0.830866663159991,NA,NA,NA,-1.58700671459617,-0.618074101380728,-0.542203842266359,NA,-1.49715249603309,NA,NA,-1.64909578948039,-0.604867825550615,NA,-0.838361566196347,-1.0528537993337,NA,-1.45181663218103
"Protein633",NA,-1.52354817937661,NA,NA,-1.71815876555243,NA,-2.26326514548011,-2.82483205540994,-2.14453261973057,NA,-0.963329752165826,NA,-2.16613342227994,NA,-1.26928705808861,NA,-1.25293318057886,NA,-1.46190298702073,NA,-1.20224088729419,-3.32810493803877,-1.56476037261371,-2.02479632652453,-4.9462880868711,-1.35701379797598
"Protein634",-1.07585010622925,-0.178314594042835,NA,-0.00661723437996997,NA,-1.53343539780072,-3.28863191052821,-1.65563445451505,0.42573451173023,-1.29570062612688,-0.295508401014292,NA,-0.794009853377206,NA,-0.571485852714169,NA,-0.458528475788313,-1.25278635021194,NA,-1.58962317654459,0.0783812785863258,-1.00254741975072,-0.02982561620464,-0.944990361234929,-0.958810155705951,0.577257450995372
"Protein635",-1.87187803488977,0.640935388089211,NA,0.260932878354126,-0.767970614894034,-1.47925287366122,0.339786804018031,-1.28682836388785,0.155497060305258,-1.79571346180608,0.37059826076705,-1.31626879189391,-0.221179495548519,-1.1558862217485,-0.00311277237591234,NA,0.202852868458812,-1.25039800934643,0.0842463980794257,-1.30158158929673,0.387376557610239,-1.50720652533613,0.464676451304569,0.523278002708329,-1.90740276128591,0.00608665569989686
"Protein636",-1.14685571485056,NA,NA,NA,NA,2.27543919535448,NA,NA,-2.08870892533785,-0.153599986056912,NA,NA,NA,NA,-0.932413892418984,-0.562489525308397,-2.40733445841948,NA,NA,NA,NA,NA,-1.7436309229544,NA,-2.99476635553101,NA
"Protein637",0.55271321598489,2.57035811197293,0.437172764501384,2.34096450590854,1.70851729885508,0.938555424398391,2.74132419499874,0.788303246013498,2.29160016407905,0.476049484021797,1.90935492253356,1.08831096813069,1.94027166572885,0.824862712387691,1.67103131403106,0.310231441931313,2.29592949141315,1.09256297705692,1.27530160217593,1.35388176098371,2.57115611323501,1.20286895968476,1.99132345805178,2.11153117075565,0.677276225728082,2.85790930659933
"Protein638",0.55271321598489,2.57035811197293,0.437172764501384,2.34096450590854,1.70851729885508,0.938555424398391,2.74132419499874,0.788303246013498,2.29160016407905,0.476049484021797,1.90935492253356,1.08831096813069,1.94027166572885,0.824862712387691,1.67103131403106,0.310231441931313,2.29592949141315,1.09256297705692,1.27530160217593,1.35388176098371,2.57115611323501,1.20286895968476,1.99132345805178,2.11153117075565,0.677276225728082,2.85790930659933
"Protein639",0.55271321598489,2.57035811197293,-0.148812503204262,2.34096450590854,1.70851729885508,0.938555424398391,2.75850222671017,0.788303246013498,2.29160016407905,0.476049484021797,1.99148480592673,NA,1.94027166572885,0.768781303111751,1.33868969477045,NA,2.27875145970173,1.09256297705692,1.02656209829571,0.869169781281017,2.57115611323501,1.1140213817311,2.06144519268356,2.45551649270134,0.432277767771488,3.12901329090346
"Protein640",-1.23257400692317,0.316919729871476,-1.40345778871627,0.155357906628502,-0.551755292289554,-1.31245642300098,0.32603585204245,-1.71145569201143,0.0430470123568085,-2.14413144565725,-0.857585992068664,NA,-0.302544269611049,NA,-1.33450244448891,-2.9862077880932,-0.242596821525213,-1.04947652005694,-1.64906379953922,-0.79898833346093,0.204074940794573,-1.55135500432889,-0.0874443088167176,0.0439004419406466,-2.17998204457243,0.371741641144354
"Protein641",-0.0720158587066919,1.02864629083593,-0.18163856757981,0.425593465347701,0.573902269437998,-0.636965277725277,1.32585352998667,-0.51841096598169,0.879220687907299,-1.0999951578089,0.508169869275049,-0.506492244515439,0.227144127955803,-0.754171032139844,0.514373067257724,NA,0.835092853847431,-0.292093280310594,0.272092070723239,-0.720429058014201,0.901589605050656,-0.502099917295205,0.940230395146632,0.638656997078476,-0.784105759078951,0.485527978964679
"Protein642",0.412797936730182,1.21293506536699,0.37907305491663,1.11518008840917,1.03340335758518,-0.580817686195115,1.45252124111712,0.178688060117112,1.13798829928966,0.168056975631743,1.20436804650087,0.674402782362073,1.16127149583025,0.849520849330458,0.880664616803804,0.169650786836911,0.988706395348713,-0.0936766831406324,1.15153797439147,0.359857954514831,1.45271741157281,0.369220429055297,1.11810138023889,1.88877598677773,0.354406012859151,0.95415570146746
"Protein643",-0.691563746400083,0.214243504049076,-0.135461025919792,0.365426417202247,0.413910562140934,-0.00674466079824043,0.961291275011185,0.442114165372395,0.255432939201885,-0.387093406163366,0.57703031223949,-0.111132123332709,0.393710936055514,-0.272206829060377,-0.435589156886607,-0.558641722275363,0.301283352324734,0.0130546840236985,-0.155654822913728,-0.0681922647907509,0.378659241313411,-0.247380606231467,0.222948351005993,0.11385469368162,0.0201543726821711,0.405222119587119
"Protein644",1.18707119321869,-0.0670751451692979,1.44464509891917,-0.0229509022599252,0.227854717431539,1.41369578493769,0.408486749699811,1.33799358511063,-0.538160860306612,0.831452079706763,-0.0192860030682436,0.755649121887391,-0.88946864872991,0.0882528059612993,0.121897156312896,0.575828697555831,0.0729628779681573,0.764207181645325,-0.192359975563608,1.69833224918453,0.511545095938638,1.32507461962407,0.400075002689285,-0.419430344439009,1.44446691054341,-0.0930325221555695
"Protein645",-1.67577239871575,-1.53807183287819,NA,-2.34051592388255,-1.57508546594964,-1.88268548644538,-1.06047963182528,-2.61569865420867,-1.67022818025387,-1.58994130314894,-1.50893705586952,-2.06523032350114,NA,-1.45530651132256,-1.40241026709673,NA,-1.06693702013793,-1.23344509529036,-1.2625146952737,-1.93674196530939,-1.73237338839512,-1.52740093583623,-1.18066700027381,NA,-1.45074998888333,-1.34856004362486
"Protein646",-0.36903612831626,0.976607694276357,-0.386729832053318,1.00306539735483,0.489677650825811,-0.603713255232115,0.940509975850762,0.172959101042952,0.860056592882968,-0.125607476449446,0.949896325801582,0.326557867197015,0.118235747496957,0.0732704392745234,0.787197820894566,-0.881471100809204,0.802654607302657,-0.37114199412526,0.243130690907851,-0.455043317047981,0.817687658272273,0.204382676285622,0.994613455092551,0.700736131291908,-0.345926402287808,0.652397102327481
"Protein647",NA,NA,NA,-1.57360109944906,NA,NA,-1.86086729812478,NA,NA,NA,NA,NA,NA,NA,-2.23746421234977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protein648",NA,NA,NA,NA,NA,3.63792855470599,NA,-3.11219189868901,NA,NA,NA,NA,-3.68016281866073,NA,1.93302462434309,NA,-1.7403028123135,NA,-1.89711775536766,-0.408575981398431,NA,-1.5147001981735,-2.71088370848459,-2.69123982942514,-0.581924077306277,NA
"Protein649",-0.909043551623306,NA,-0.20675775534658,0.152904899241253,-3.09216572793705,-0.182870719762011,-0.158654881250676,0.154373973377233,-0.565948283363458,-5.33553394911171,-1.9378639182948,0.400688414098404,-1.07062631076163,0.083890244865362,-0.645895570138144,-2.38999714935431,-0.748797375473316,0.190167979588207,-1.35396840341329,0.291899604313471,-0.631055690999684,-0.102611998788294,-1.02257859744469,-0.50760616691101,-1.22770855752159,-0.141801968923101
"Protein650",-0.909043551623306,NA,-0.20675775534658,0.152904899241253,-3.09216572793705,-0.182870719762011,-0.158654881250676,0.154373973377233,-0.565948283363458,-5.33553394911171,-1.9378639182948,0.400688414098404,-1.07062631076163,0.083890244865362,-0.645895570138144,-2.38999714935431,-0.748797375473316,0.190167979588207,-1.35396840341329,0.291899604313471,-0.631055690999684,-0.102611998788294,-1.02257859744469,-0.50760616691101,-1.22770855752159,-0.141801968923101
"Protein651",2.25733006215588,NA,NA,2.35726396806335,NA,NA,NA,2.01043447928161,NA,2.07771263153783,NA,NA,NA,NA,2.47941675446278,NA,NA,NA,NA,2.18046785989721,1.09288296942723,NA,2.30345407101039,1.92786151401059,NA,2.3865885777009
"Protein652",0.762030192962285,-0.527297681861629,0.66712738373872,-0.32871873706123,-0.130620965087253,1.00114552025103,-0.138323761929179,0.819038314513509,-1.23044290567198,0.655303861726443,-0.541805788541572,0.305971940330553,-1.51804251242591,-0.048633403434561,-0.176454622925544,-0.0231889414231183,-0.204797463049392,0.676908099652405,-1.07190392132868,1.3365317362786,0.297606526940378,1.13270057944627,0.452511073042952,-0.860604204999358,1.0110084990435,-0.488610102556997
"Protein653",1.29670614471887,3.11719187389714,1.04083802419877,2.5180565725643,2.6535143473103,1.22568393479151,2.23445731398638,1.38851479836524,2.25506918497131,1.44662957447072,2.67336083135452,1.31748137478954,1.56841448775782,1.55523299540967,2.36495575250861,NA,2.83426272064233,1.77864640760305,2.71673124632447,1.1913242243185,2.58197377146765,0.651995662093431,2.71230011791243,2.80328254157408,1.56655405465039,2.88798877750171
"Protein654",-2.41180008721606,NA,NA,-3.26334108183468,NA,NA,-1.50976044360355,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06663402318135,NA,-2.54975359677072,-2.30350728361491,-2.39842783764285,NA,NA,-1.78673124970299,NA,-2.24451270004411
"Protein655",-0.106651590917963,2.325832195779,2.44747676849178,2.09309618922888,1.87915828434144,1.40012814304175,2.54575286521741,1.5197049232886,1.9632422937488,1.72220030432718,2.0560032147587,1.09329888341149,1.93607546522363,0.440137223082835,2.0381492228105,0.18028726569824,2.17309649902796,1.95563688172683,2.07386815123937,1.70720054209604,2.28330809506483,1.61989293706964,2.05705789364726,2.51624834146937,1.13529957941074,2.37094829482382
"Protein656",-1.58715396850968,4.27248351503986,4.96798237029295,4.25879054417615,3.89013930504547,3.19687667895575,4.56280888121279,3.48676450409256,3.66120157487718,3.76803117087093,3.99129292838366,3.77045352188014,4.43257147709198,2.45830492624926,3.81806274311316,1.99535753575275,4.2355986593221,4.25209705576306,3.9979195150959,3.817263517185,4.0879610560783,3.56487984784777,4.0490478829917,4.41255321822962,3.31639568654222,4.2870072265834
"Protein657",-0.106651590917963,2.325832195779,2.44747676849178,2.09309618922888,1.87915828434144,1.40012814304175,2.54575286521741,1.5197049232886,1.9632422937488,1.72220030432718,2.0560032147587,1.09329888341149,1.93607546522363,0.440137223082835,2.0381492228105,0.18028726569824,2.17309649902796,1.95563688172683,2.07386815123937,1.70720054209604,2.28330809506483,1.61989293706964,2.05705789364726,2.51624834146937,1.13529957941074,2.37094829482382
"Protein658",-0.788239310291292,NA,NA,NA,NA,2.63323684714513,NA,NA,-0.754423106100564,NA,NA,NA,NA,NA,NA,0.665446810386491,NA,NA,-1.21228248327822,0.718751888102933,NA,NA,0.511195049400051,NA,NA,NA
"Protein659",NA,NA,NA,NA,NA,NA,-2.35307862025193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.82425694114417,NA,NA,-3.36638483903908,NA,NA
"Protein660",NA,NA,NA,NA,NA,NA,-2.35307862025193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.82425694114417,NA,NA,-3.36638483903908,NA,NA
"Protein661",NA,-1.378033973306,-2.44989694281052,-2.89552919433643,NA,NA,-1.04678471032009,NA,-2.42435669520418,-1.49871740894048,NA,NA,NA,NA,-1.97113508032547,-2.48666774386284,NA,-0.873887901780176,NA,-0.937730378231818,NA,-1.39527192894388,NA,-0.555422380395489,-1.80303815888622,-1.02074882284724
"Protein662",NA,NA,NA,NA,-0.802357200768231,NA,NA,NA,-0.351404223387227,-1.98721360328932,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74639855532857,-0.68572410345222,NA,-0.42319943039919,-0.0294326534397769,NA,-1.019406791276
"Protein663",-1.12854853103034,0.529462179311656,-1.82864966739253,0.119191873769811,-0.0815777790947134,-0.978084282560104,0.420089642470575,-0.883437379469968,0.536570919304085,-0.866914246677632,-0.359819898902634,-1.4190044615715,0.250351951274652,-1.0840365794039,0.490423222276201,NA,0.382406466843544,-0.516785725177385,NA,-0.482816777982864,0.652745972904343,-0.741625865762183,0.473817447829452,0.4138125538797,-1.59745108642531,0.604713766866476
"Protein664",NA,NA,NA,NA,NA,NA,-1.88445747224765,NA,NA,NA,NA,NA,NA,NA,-2.20281870179792,NA,NA,NA,NA,NA,-2.50093455718299,NA,NA,NA,NA,-2.4502942764625
"Protein665",-1.92718073011964,-1.46287946914061,-1.8630420308118,-1.94347399562307,-2.90403876435379,-2.57186349149315,-1.01146098182734,-1.90193625019826,-2.35536101430424,-1.8145754422839,-1.08221441332322,-4.0820065930455,-2.11408556386349,-1.97078704834319,-1.55318015385871,-2.33283274210181,-1.05861267038187,-0.869695621215557,-1.64739948986567,-1.53880066799012,-1.46899383607936,-1.36979309777337,-1.41311166464148,-2.06042576814931,-1.33674637378573,-1.05216211410655
"Protein666",-1.07673995578589,1.39761618190091,-0.847654092107241,1.15102468929485,1.11505744299965,-0.148163723774381,1.50980535593397,-0.937985422490808,1.35117043555872,0.176888093287607,1.21539905764541,-1.22299269352355,1.27308189693608,-2.48846087725259,1.26096923861074,-1.85795398604024,1.62561846593801,-1.4546215230529,-0.170228103667309,0.590762696770147,1.47920182586813,-0.112604363749553,0.944691241049949,1.51282676846698,-0.997139100944622,1.76727162633709
"Protein667",NA,0.385141592119322,-2.35958543083165,-0.4568890239185,-0.51877499215791,-1.38045766307527,-0.634519869453916,-1.35976408302911,-0.425080284800783,-0.973700578170607,-0.239247797245151,-1.06822491824538,-0.465996376071028,-1.66525067760193,-0.263483184338249,NA,-0.424384866661697,-1.01103433479811,-0.904483195876541,-0.960786345165602,-0.215678387920988,-1.4012531932133,-0.0362866215607376,-0.188713311851837,-1.32631318251459,0.570685051291111
"Protein668",-1.95279057106778,-2.13983312427212,-1.0312981208549,NA,NA,NA,-1.57447766064034,-1.39248238491557,NA,NA,NA,-1.35537165415099,NA,NA,NA,-2.22878855370743,NA,-0.861085464184288,NA,-1.39951320646344,NA,-1.19890111438819,NA,NA,-1.52785000592376,NA
"Protein669",0.406976888426424,NA,NA,NA,NA,1.54029903117775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00822357252446,0.898659409703736,1.49339092853149
